.	SPUNCT	.	O

ir	PRON	sie	O
tragt	VERB	tragen	O
geschickede	NOUN	geschickede	O
unde	CONJ	unde	O
schîn	NOUN	schîn	O
,	PUNCT	,	O
ir	PRON	sie	O
mugt	AUX	mügen	O
wol	ADV	wol	O
volkes	ADJ	volc	O
hêrre	NOUN	herre	O
sîn	VERB	sîn	O
.	SPUNCT	.	O

ist	VERB	sîn	O
hôch	ADV	hôch	O
und	CONJ	und	O
hoeht	VERB	hoehen	O
sich	PRON	sich	O
iwer	DET	sie	O
art	NOUN	art	O
,	PUNCT	,	O
lât	VERB	lâzen	O
iweren	DET	sie	O
willen	NOUN	wille	O
des	PRON	der	O
bewart	VERB	bewarn	O
,	PUNCT	,	O
iuch	PRON	sie	O
sol	AUX	sol	O
erbarmen	VERB	erbarmen	O
nôtec	ADJ	nôtec	O
her	NOUN	her	O
:	SPUNCT	:	O

gein	ADP	gegen	O
des	DET	der	O
kumber	NOUN	kumber	O
sît	ADV	sît	O
ze	ADP	zuo	O
wer	PRON	wer	O
mit	ADP	mit	O
milte	NOUN	milte	O
und	CONJ	und	O
mit	ADP	mit	O
güete	NOUN	güete	O
:	SPUNCT	:	O

vlîzet	VERB	vlîzen	O
iuch	PRON	sie	O
diemüete	ADV	diemüete	O
.	SPUNCT	.	O

der	DET	der	O
kumberhafte	ADJ	kumberhaft	O
werde	NOUN	werde	O
man	PRON	man	O
wol	ADV	wol	O
mit	ADP	mit	O
schame	NOUN	schame	O
ringen	VERB	ringen	O
kan	AUX	kan	O
(	PUNCT	(	O
daz	PRON	daz	O
ist	VERB	sîn	O
ein	DET	ein	O
unsüez	ADJ	unsüez	O
arbeit	NOUN	arbeit	O
)	PUNCT	)	O
:	SPUNCT	:	O

dem	PRON	der	O
sult	AUX	soln	O
ir	DET	sie	O
helfe	NOUN	helfen	O
sîn	DET	sîn	O
bereit	NOUN	bereit	O
.	SPUNCT	.	O

swenne	SCONJ	swanne	O
ir	PRON	sie	O
dem	PRON	der	O
tuot	VERB	tuon	O
kumbers	DET	kumber	O
buoz	NOUN	buoze	O
,	PUNCT	,	O
sô	ADV	sô	O
nâhet	VERB	nâhen	O
iu	PRON	sie	O
der	DET	der	O
gotes	NOUN	got	B-EntityPER
gruoz	NOUN	gruoz	O
.	SPUNCT	.	O

im	PRON	er	O
ist	VERB	sîn	O
noch	ADV	noch	O
wirs	ADV	wirs	O
dan	ADV	danne	O
den	DET	der	O
die	PRON	die	O
gênt	VERB	gân	O
nâch	ADP	nâch	O
porte	NOUN	porte	O
aldâ	ADV	aldâr	O
diu	DET	die	O
venster	NOUN	fenestra	O
stênt	VERB	stân	O
.	SPUNCT	.	O

Ir	PRON	sie	O
sult	AUX	soln	O
bescheidenlîche	ADV	bescheidenlich	O
sîn	DET	sîn	O
arm	NOUN	arm	O
unde	CONJ	unde	O
rîche	NOUN	rîche	O
.	SPUNCT	.	O

wan	CONJ	wan	O
swâ	ADV	swâ	O
der	DET	der	O
hêrre	NOUN	herre	O
gar	ADV	gar	O
vertuot	VERB	vertuon	O
,	PUNCT	,	O
daz	PRON	daz	O
ist	VERB	sîn	O
niht	PART	niht	O
hêrlîcher	ADJ	hêrlich	O
muot	NOUN	muot	O
:	SPUNCT	:	O

sament	ADV	sament	O
er	PRON	er	O
ab	ADP	ab	O
schaz	NOUN	schaz	O
ze	ADP	zuo	O
sêre	NOUN	sêre	O
,	PUNCT	,	O
daz	PRON	daz	O
sint	VERB	sint	O
och	ADV	ouch	O
unêre	ADJ	unêre	O
.	SPUNCT	.	O

gebt	VERB	geben	O
rehter	ADJ	reht	O
mâze	NOUN	mâze	O
ir	DET	sie	O
orden	NOUN	orden	O
.	SPUNCT	.	O

ich	PRON	ich	O
pin	AUX	sîn	O
wol	ADV	wol	O
innen	ADV	inne	O
worden	VERB	werden	O
daz	PRON	daz	O
ir	DET	sie	O
râtes	NOUN	rât	O
dürftic	ADJ	dürftic	O
sît	NOUN	sît	O
:	SPUNCT	:	O

nû	ADV	nû	O
lât	VERB	lâzen	O
der	DET	der	O
unfuoge	NOUN	unvuoge	O
ir	DET	sie	O
strît	NOUN	strît	O
.	SPUNCT	.	O

irn	PRON+PART	sie	O
sult	AUX	soln	O
niht	PART	niht	O
vil	ADV	vil	O
gevrâgen	VERB	vrâgen	O
:	SPUNCT	:	O

ouch	ADV	ouch	O
sol	AUX	sol	O
iuch	PRON	sie	O
niht	PART	niht	O
betrâgen	VERB	betrâgen	O
bedâhter	DET	bedâht	O
gegenrede	NOUN	gegenrede	O
,	PUNCT	,	O
diu	PRON	die	O
gê	VERB	gân	O
reht	ADV	reht	O
als	PART	als	O
jenes	DET	jener	O
vrâgen	NOUN	vrâgen	O
stê	VERB	stân	O
,	PUNCT	,	O
der	PRON	der	O
iuch	PRON	sie	O
wil	AUX	wil	O
mit	ADP	mit	O
worten	NOUN	wort	O
spehen	VERB	spehen	O
.	SPUNCT	.	O

ir	PRON	sie	O
kunnet	AUX	kunnen	O
hoeren	VERB	hoeren	O
unde	CONJ	unde	O
sehen	VERB	sehen	O
,	PUNCT	,	O
entseben	VERB	entseben	O
unde	CONJ	unde	O
draehen	VERB	dræjen	O
:	SPUNCT	:	O

daz	PRON	daz	O
solt	AUX	solt	O
iuch	PRON	sie	O
witzen	NOUN	witzen	O
naehen	VERB	nâhen	O
.	SPUNCT	.	O

lât	VERB	lâzen	O
derbärme	ADJ	derbärme	O
bî	ADP	bî	O
der	DET	der	O
vrävel	NOUN	vrevel	O
sîn	VERB	sîn	O
.	SPUNCT	.	O

sus	ADV	sus	O
tuot	VERB	tuon	O
mir	PRON	ich	O
râtes	NOUN	rât	O
volge	VERB	volgen	O
schîn	NOUN	schîn	O
.	SPUNCT	.	O

an	ADP	an	O
swem	PRON	swer	O
ir	DET	sie	O
strîtes	NOUN	strît	O
sicherheit	NOUN	sicherheit	O
bezalt	VERB	bezaln	O
,	PUNCT	,	O
ern	PRON+PART	ern	O
hab	AUX	hab	O
iu	PRON	sie	O
sölhiu	DET	solich	O
leit	NOUN	leit	O
getân	VERB	tuon	O
diu	DET	die	O
herzen	NOUN	herzen	O
kumber	NOUN	kumber	O
wesen	VERB	wesen	O
,	PUNCT	,	O
die	PRON	die	O
nemt	VERB	nemen	O
,	PUNCT	,	O
und	CONJ	und	O
lâzet	VERB	lâzen	O
in	PRON	in	O
genesen	VERB	genesen	O
.	SPUNCT	.	O

ir	PRON	sie	O
müezet	AUX	müezen	O
dicke	ADV	dicke	O
wâpen	NOUN	wâpen	O
tragen	VERB	tragen	O
:	SPUNCT	:	O

sô	ADV	sô	O
ez	PRON	ez	O
von	ADP	von	O
iu	PRON	sie	O
kom	VERB	komen	O
,	PUNCT	,	O
daz	SCONJ	daz	O
ir	PRON	sie	O
getwagen	VERB	twahen	O
undr	ADP	under	O
ougen	NOUN	ouge	O
unde	CONJ	unde	O
an	ADP	an	O
handen	NOUN	hant	O
sît	VERB	sît	O
,	PUNCT	,	O
des	PRON	der	O
ist	VERB	sîn	O
nâch	ADP	nâch	O
îsers	NOUN	îser	O
râme	NOUN	râm	O
zît	NOUN	zît	O
.	SPUNCT	.	O

sô	ADV	sô	O
wert	VERB	wert	O
ir	PRON	sie	O
minneclîch	ADV	minneclîch	O
gevar	ADJ	gevar	O
:	SPUNCT	:	O

des	PRON	der	O
nement	VERB	nemen	O
wîbes	DET	wîp	O
ougen	NOUN	ouge	O
war	ADJ	war	O
.	SPUNCT	.	O

Sît	ADV	sît	O
manlîch	ADJ	mannegelîch	O
und	CONJ	und	O
wol	ADV	wol	O
gemuot	ADJ	gemuot	O
:	SPUNCT	:	O

daz	PRON	daz	O
ist	VERB	sîn	O
ze	ADP	zuo	O
werdem	ADJ	wert	O
prîse	NOUN	prîse	O
guot	ADJ	guot	O
.	SPUNCT	.	O

und	CONJ	und	O
lât	VERB	lâzen	O
iu	PRON	sie	O
liep	ADV	liep	O
sîn	VERB	sîn	O
diu	DET	die	O
wîp	NOUN	wîp	O
:	SPUNCT	:	O

daz	PRON	daz	O
tiwert	VERB	tiuren	O
junges	ADJ	junc	O
mannes	NOUN	man	O
lîp	NOUN	lîp	O
.	SPUNCT	.	O

gewenket	VERB	wenken	O
niemer	ADV	niemer	O
tag	NOUN	tac	O
an	ADP	an	O
in	PRON	in	O
:	SPUNCT	:	O

daz	PRON	daz	O
ist	VERB	sîn	O
reht	ADV	reht	O
manlîcher	ADJ	mannegelîch	O
sin	NOUN	sin	O
.	SPUNCT	.	O

welt	AUX	welt	O
ir	PRON	sie	O
in	PRON	in	O
gerne	ADV	gerne	O
liegen	VERB	liegen	O
,	PUNCT	,	O
ir	PRON	sie	O
muget	AUX	mügen	O
ir	PRON	sie	O
vil	ADV	vil	O
betriegen	VERB	betriegen	O
:	SPUNCT	:	O

gein	ADP	gegen	O
werder	ADJ	wert	O
minne	NOUN	minne	O
valscher	ADJ	valsch	O
list	NOUN	list	O
hât	VERB	haben	O
gein	ADP	gegen	O
prîse	DET	prîse	O
kurze	ADJ	kurz	O
vrist	NOUN	vrist	O
.	SPUNCT	.	O

dâ	ADV	dâr	O
wirt	VERB	wirt	O
der	DET	der	O
slîchaere	NOUN	slîchære	O
klage	VERB	klage	O
daz	DET	daz	O
dürre	ADJ	dürre	O
holz	NOUN	holz	O
ime	DET	ime	O
hage	NOUN	hac	O
:	SPUNCT	:	O

daz	PRON	daz	O
pristet	VERB	pristet	O
unde	CONJ	unde	O
krachet	VERB	krachen	O
:	SPUNCT	:	O

der	DET	der	O
wahtaere	NOUN	wahtære	O
erwachet	VERB	erwachen	O
.	SPUNCT	.	O

ungeverte	NOUN	ungeverte	O
und	CONJ	und	O
hâmît	NOUN	hamît	O
,	PUNCT	,	O
dar	ADV	dâr	O
gedîhet	VERB	gedîhen	O
manec	DET	manec	O
strît	NOUN	strît	O
:	SPUNCT	:	O

diz	PRON	diser	O
mezzet	VERB	mezzet	O
gein	ADP	gegen	O
der	DET	der	O
minne	NOUN	minne	O
.	SPUNCT	.	O

diu	DET	die	O
werde	NOUN	werde	O
hât	AUX	haben	O
sinne	VERB	sinne	O
,	PUNCT	,	O
gein	ADP	gegen	O
valsche	DET	valsch	O
listeclîche	ADJ	listeclich	O
kunst	NOUN	kunst	O
:	SPUNCT	:	O

swenn	SCONJ	swanne	O
ir	PRON	sie	O
bejaget	VERB	bejagen	O
ir	DET	sie	O
ungunst	NOUN	ungunst	O
,	PUNCT	,	O
sô	ADV	sô	O
müezet	AUX	müezen	O
ir	PRON	sie	O
gunêret	ADV	unêren	O
sîn	VERB	sîn	O
und	CONJ	und	O
immer	ADV	iemer	O
dulten	VERB	dulden	O
schemeden	NOUN	scham	O
pîn	NOUN	pîn	O
.	SPUNCT	.	O

dise	DET	diser	O
lêre	NOUN	lêre	O
sult	AUX	soln	O
ir	PRON	sie	O
nâhe	ADV	nâch	O
tragen	VERB	tragen	O
:	SPUNCT	:	O

ich	PRON	ich	O
wil	AUX	wil	O
iu	PRON	sie	O
mê	ADV	mêr	O
von	ADP	von	O
wîbes	DET	wîp	O
orden	NOUN	orden	O
sagen	VERB	sagen	O
.	SPUNCT	.	O

man	NOUN	man	O
und	CONJ	und	O
wîp	NOUN	wîp	O
diu	PRON	die	O
sint	VERB	sint	O
al	PRON	al	O
ein	DET	ein	O
;	PUNCT	;	O
als	SCONJ	als	O
diu	DET	die	O
sunn	NOUN	sunne	O
diu	DET	die	O
hiute	NOUN	hiute	O
schein	VERB	schînen	O
,	PUNCT	,	O
und	CONJ	und	O
ouch	ADV	ouch	O
der	DET	der	O
name	NOUN	name	O
der	DET	der	O
heizet	ADJ	heizzen	O
tac	NOUN	tac	O
.	SPUNCT	.	O

der	DET	der	O
enwederz	NOUN	enweder	O
sich	PRON	sich	O
gescheiden	VERB	gescheiden	O
mac	AUX	mügen	O
:	SPUNCT	:	O

si	PRON	si	O
blüent	VERB	blüejen	O
ûz	ADP	ûz	O
eime	DET	ein	O
kerne	NOUN	kerne	O
gar	ADV	gar	O
.	SPUNCT	.	O

des	PRON	der	O
nemet	VERB	nemen	O
künsteclîche	ADV	künstic	O
war	ADJ	war	O
.	SPUNCT	.	O

"	ADV	"	O
Der	DET	der	B-EntityPER
gast	NOUN	gast	I-EntityPER
dem	DET	der	B-EntityPER
wirt	NOUN	wirt	I-EntityPER
durch	ADP	durch	O
râten	NOUN	râten	O
neic	VERB	nîgen	O
.	SPUNCT	.	O

sîner	DET	er	B-EntityPER
muoter	NOUN	muoter	I-EntityPER
er	PRON	er	O
gesweic	VERB	swîgen	O
,	PUNCT	,	O
mit	ADP	mit	O
rede	NOUN	rede	O
,	PUNCT	,	O
und	CONJ	und	O
in	ADP	in	O
dem	DET	der	O
herzen	NOUN	herzen	O
niht	PART	niht	O
;	PUNCT	;	O
als	SCONJ	als	O
noch	ADV	noch	O
getriwem	ADJ	getriuwe	O
man	NOUN	man	O
geschiht	VERB	geschiht	O
.	SPUNCT	.	O

der	DET	der	B-EntityPER
wirt	NOUN	wirt	I-EntityPER
sprach	VERB	sprechen	O
sîn	DET	sîn	O
êre	NOUN	êre	O
.	SPUNCT	.	O

"	ADV	"	O
noch	ADV	noch	O
sult	AUX	soln	O
ir	PRON	sie	O
lernen	VERB	lernen	O
mêre	DET	mêre	O
kunst	NOUN	kunst	O
an	ADP	an	O
rîterlîchen	ADJ	rîterlich	O
siten	NOUN	sîte	O
.	SPUNCT	.	O

wie	ADV	wie	O
kômet	VERB	komen	O
ir	PRON	sie	O
zuo	ADP	zuo	O
mir	PRON	ich	O
geriten	VERB	rîten	O
!	SPUNCT	!	O

ich	PRON	ich	O
hân	AUX	haben	O
beschouwet	VERB	beschouwen	O
manege	ADJ	manec	O
want	NOUN	want	O
dâ	ADV	dâr	O
ich	PRON	ich	O
den	DET	der	O
schilt	NOUN	schilt	O
baz	ADV	baz	O
hangen	VERB	hangen	O
vant	VERB	vinden	O
denner	PRON	dier	O
iu	PRON	sie	O
ze	ADP	zuo	O
halse	NOUN	hals	O
taete	VERB	tuon	O
.	SPUNCT	.	O

ez	PRON	ez	O
ist	VERB	sîn	O
uns	PRON	wir	O
niht	PART	niht	O
ze	ADP	zuo	O
spaete	NOUN	spæte	O
:	SPUNCT	:	O

wir	PRON	wir	O
sulen	AUX	soln	O
ze	ADP	zuo	O
velde	NOUN	velt	B-EntityLOC
gâhen	VERB	gâhen	O
:	SPUNCT	:	O

dâ	ADV	dâr	O
sult	AUX	soln	O
ir	DET	sie	O
künste	NOUN	kunst	O
nâhen	VERB	nâhen	O
.	SPUNCT	.	O

bringet	VERB	bringen	O
im	PRON	er	O
sîn	DET	sîn	O
ors	NOUN	ros	O
,	PUNCT	,	O
und	CONJ	und	O
mir	PRON	ich	O
dez	DET	der	O
mîn	NOUN	ich	O
,	PUNCT	,	O
und	CONJ	und	O
ieslîchem	ADJ	ieteslich	B-EntityPER
ritterz	NOUN	ritter	I-EntityPER
sîn	VERB	sîn	O
.	SPUNCT	.	O

junchêrren	NOUN	junchêrre	B-EntityPER
sulen	AUX	soln	O
ouch	ADV	ouch	O
dar	ADV	dâr	O
komen	VERB	komen	O
,	PUNCT	,	O
der	DET	der	O
ieslîcher	ADJ	ieteslich	O
habe	NOUN	habe	O
genomen	VERB	nemen	O
einen	DET	einen	O
starken	ADJ	starken	O
schaft	NOUN	schaft	O
,	PUNCT	,	O
und	CONJ	und	O
bringe	VERB	bringen	O
in	PRON	in	O
dar	ADV	dâr	O
,	PUNCT	,	O
der	PRON	der	O
nâch	ADP	nâch	O
der	DET	der	O
niwe	ADJ	niuwe	O
sî	NOUN	sîn	O
gevar	ADJ	gevar	O
.	SPUNCT	.	O

"	ADV	"	O
sus	ADV	sus	O
kom	VERB	komen	O
der	DET	der	B-EntityPER
vürste	NOUN	vürste	I-EntityPER
ûf	ADP	ûf	O
den	DET	der	B-EntityLOC
plân	NOUN	plân	I-EntityLOC
:	SPUNCT	:	O

dâ	ADV	dâr	O
wart	VERB	wart	O
mit	ADP	mit	O
rîten	DET	rîten	O
kunst	NOUN	kunst	O
getân	VERB	tuon	O
.	SPUNCT	.	O

sîme	DET	er	B-EntityPER
gaste	NOUN	gaste	I-EntityPER
er	PRON	er	O
râten	VERB	râten	O
gap	VERB	geben	O
,	PUNCT	,	O
wierz	DET	wierz	O
ors	NOUN	ros	O
ûzem	DET	ûzem	O
walap	NOUN	walap	O
mit	ADP	mit	O
sporen	DET	spor	O
gruozes	NOUN	gruoz	O
pîne	NOUN	pîn	O
mit	ADP	mit	O
schenkelen	NOUN	schenkel	O
vliegens	VERB	vliegen	O
schîne	NOUN	schîn	O
ûf	ADP	ûf	O
den	DET	der	O
poinder	NOUN	poinder	O
solde	AUX	solde	O
wenken	VERB	wenken	O
,	PUNCT	,	O
und	CONJ	und	O
den	DET	der	O
schaft	NOUN	schaft	O
ze	ADP	zuo	O
rehte	NOUN	reht	O
senken	VERB	senken	O
,	PUNCT	,	O
und	CONJ	und	O
den	DET	der	O
schilt	NOUN	schilt	O
gein	ADP	gegen	O
tjoste	NOUN	tjoste	O
vür	ADP	vür	O
sich	PRON	sich	O
nemen	VERB	nemen	O
.	SPUNCT	.	O

er	PRON	er	O
sprach	VERB	sprechen	O
"	ADV	"	O
des	PRON	der	O
lâzet	VERB	lâzen	O
iuch	PRON	sie	O
gezemen	VERB	gezemen	O
.	SPUNCT	.	O

"	ADV	"	O
Unfuoger	VERB	Unfuoger	O
im	PRON	er	O
sus	ADV	sus	O
werte	VERB	werte	O
baz	ADV	baz	O
denne	ADV	denne	O
ein	DET	ein	O
swankel	NOUN	swanc	O
gerte	VERB	gerte	O
diu	DET	die	O
argen	ADJ	arc	O
kinden	NOUN	kint	O
brichet	VERB	brechen	O
vel	NOUN	vel	O
.	SPUNCT	.	O

dô	ADV	dô	O
hiez	VERB	heizzen	O
er	PRON	er	O
komen	VERB	komen	O
ritter	NOUN	ritter	B-EntityPER
snel	ADV	snel	I-EntityPER
gein	ADP	gegen	O
im	PRON	er	O
durch	ADP	durch	O
tjostieren	NOUN	tjostieren	O
.	SPUNCT	.	O

er	PRON	er	O
begunde	VERB	beginnen	O
in	ADP	in	O
condwieren	NOUN	conduire	O
einem	DET	ein	O
zegegen	NOUN	zegegen	O
an	ADP	an	O
den	DET	der	B-EntityLOC
rinc	NOUN	rinc	I-EntityLOC
.	SPUNCT	.	O

dô	ADV	dô	O
brâhte	VERB	bringen	O
der	DET	der	B-EntityPER
jungelinc	NOUN	jungelinc	I-EntityPER
sîn	DET	sîn	O
êrsten	ADJ	êrste	O
tjost	NOUN	tjoste	O
durch	ADP	durch	O
einen	DET	einen	O
schilt	NOUN	schilt	O
,	PUNCT	,	O
deis	PRON	dazz	O
von	ADP	von	O
in	PRON	in	O
allen	PRON	al	O
wart	AUX	werden	O
bevilt	VERB	beviln	O
und	CONJ	und	O
daz	SCONJ	daz	O
er	PRON	er	O
hinderz	DET	hinderz	O
ors	NOUN	ros	O
verswanc	VERB	verswingen	O
einen	DET	einen	B-EntityPER
starken	ADJ	starken	I-EntityPER
rîter	NOUN	rîter	I-EntityPER
niht	PART	niht	O
ze	PART	zuo	O
kranc	ADJ	kranc	O
.	SPUNCT	.	O

ein	DET	ein	B-EntityPER
ander	ADJ	ander	I-EntityPER
tjostiur	NOUN	tjoste	I-EntityPER
was	AUX	was	O
komen	VERB	komen	O
.	SPUNCT	.	O

dô	ADV	dô	O
het	VERB	het	O
ouch	ADV	ouch	O
Parzivâl	ADV	Parzival	B-EntityPER
genomen	VERB	nemen	O
einen	DET	einen	O
starken	NOUN	starken	O
niwen	ADJ	niuwe	O
schaft	NOUN	schaft	O
.	SPUNCT	.	O

sîn	DET	sîn	O
jugent	NOUN	jugent	O
het	VERB	het	O
ellen	NOUN	ellen	O
unde	CONJ	unde	O
kraft	NOUN	kraft	O
.	SPUNCT	.	O

der	DET	der	B-EntityPER
junge	ADJ	junc	I-EntityPER
süeze	NOUN	süeze	I-EntityPER
âne	ADP	âne	I-EntityPER
bart	NOUN	bart	I-EntityPER
,	PUNCT	,	O
den	PRON	der	O
twanc	VERB	twingen	O
diu	DET	die	O
Gahmuretes	ADJ	Gahmuret	B-EntityPER
art	NOUN	art	O
und	CONJ	und	O
an	ADP	an	O
geborniu	ADJ	gebern	O
manheit	NOUN	manheit	O
,	PUNCT	,	O
daz	DET	daz	O
ors	NOUN	ros	O
von	ADP	von	O
rabbîne	NOUN	rabbîne	O
er	PRON	er	O
reit	VERB	reit	O
mit	ADP	mit	O
volleclîcher	ADJ	vollec	O
hurte	NOUN	hurt	O
dar	ADV	dâr	O
,	PUNCT	,	O
er	PRON	er	O
nam	VERB	nam	O
der	DET	der	O
vier	ADJ	vier	O
nagele	NOUN	nagel	O
war	ADJ	war	O
.	SPUNCT	.	O

des	DET	der	B-EntityPER
wirtes	NOUN	wirt	I-EntityPER
ritter	NOUN	ritter	I-EntityPER
niht	PART	niht	O
gesaz	VERB	sitzen	O
,	PUNCT	,	O
al	PRON	al	O
vallende	VERB	vallen	O
er	PRON	er	O
den	DET	der	O
acker	NOUN	acker	O
maz	VERB	maz	O
.	SPUNCT	.	O

dô	ADV	dô	O
muosen	VERB	muosen	O
kleiniu	ADJ	kleine	O
stückelîn	NOUN	stücke	O
aldâ	ADV	aldâr	O
von	ADP	von	O
trunzûnen	NOUN	trunze	O
sîn	VERB	sîn	O
.	SPUNCT	.	O

sus	ADV	sus	O
stach	VERB	stechen	O
err	PRON	er	O
vünve	ADV	vünf	O
nidr	ADJ	nidere	O
.	SPUNCT	.	O

der	PRON	der	B-EntityPER
wirt	AUX	wirt	I-EntityPER
in	PRON	in	O
nam	VERB	nam	O
und	CONJ	und	O
vuorte	VERB	vüeren	O
in	PRON	in	O
widr	ADV	wider	O
.	SPUNCT	.	O

aldâ	ADV	aldâr	O
behielt	VERB	behalten	O
er	PRON	er	O
schimpfes	NOUN	schimph	O
prîs	NOUN	prîs	O
:	SPUNCT	:	O

er	PRON	er	O
wart	AUX	werden	O
ouch	ADV	ouch	O
sît	ADV	sît	O
an	ADP	an	O
strîte	NOUN	strît	O
wîs	VERB	wîs	O
.	SPUNCT	.	O

Die	PRON	die	O
sîn	AUX	sîn	O
rîten	VERB	rîten	O
gesâhen	VERB	sehen	O
,	PUNCT	,	O
al	PRON	al	B-EntityPER
die	DET	die	I-EntityPER
wîsen	NOUN	wîsen	I-EntityPER
im	PRON	er	O
des	PRON	der	O
jâhen	VERB	jehen	O
,	PUNCT	,	O
dâ	ADV	dâr	O
vüere	VERB	vüeren	O
kunst	NOUN	kunst	O
und	CONJ	und	O
ellen	NOUN	ellen	O
bî	ADV	bî	O
.	SPUNCT	.	O

"	ADV	"	O
nû	ADV	nû	O
wirt	VERB	wirt	O
mîn	DET	ich	B-EntityPER
hêrre	NOUN	herre	I-EntityPER
jâmers	NOUN	jâmer	O
vrî	ADJ	vrî	O
:	SPUNCT	:	O

sich	PRON	sich	O
mac	AUX	mügen	O
nû	ADV	nû	O
jungen	VERB	jungen	O
wol	ADV	wol	O
sîn	DET	sîn	O
leben	NOUN	leben	O
.	SPUNCT	.	O

er	PRON	er	O
sol	AUX	sol	O
im	PRON	er	O
ze	ADP	zuo	O
wîbe	NOUN	wîp	O
geben	VERB	geben	O
sîne	DET	er	B-EntityPER
tohter	NOUN	tohter	I-EntityPER
,	PUNCT	,	I-EntityPER
unser	DET	wir	I-EntityPER
vrouwen	NOUN	vrouwe	I-EntityPER
.	SPUNCT	.	O

ob	SCONJ	ob	O
wirn	PRON	wirn	O
bî	ADP	bî	O
witzen	NOUN	witzen	O
schouwen	VERB	schouwen	O
,	PUNCT	,	O
sô	ADV	sô	O
lischet	VERB	leschen	O
im	PRON	er	O
sîn	DET	sîn	O
jâmers	NOUN	jâmer	O
nôt	NOUN	nôt	O
.	SPUNCT	.	O

vür	ADP	vür	O
sîner	DET	er	B-EntityPER
drîer	ADJ	drî	I-EntityPER
süne	NOUN	sun	I-EntityPER
tôt	NOUN	tôt	I-EntityPER
ist	VERB	sîn	O
im	PRON	er	O
ein	DET	ein	O
gelt	NOUN	gelt	O
ze	ADP	zuo	O
hûs	NOUN	hûs	B-EntityLOC
geriten	VERB	rîten	O
:	SPUNCT	:	O

nû	ADV	nû	O
hât	AUX	haben	O
in	ADP	in	O
saelde	NOUN	sælde	O
niht	PART	niht	O
vermiten	VERB	vermîden	O
.	SPUNCT	.	O

"	ADV	"	O
sus	ADV	sus	O
kom	VERB	komen	O
der	DET	der	B-EntityPER
vürste	NOUN	vürste	I-EntityPER
sâbents	AUX	sâbents	O
în	VERB	în	O
.	SPUNCT	.	O

der	DET	der	O
tisch	NOUN	tisch	O
gedecket	VERB	decken	O
muose	AUX	müezen	O
sîn	VERB	sîn	O
.	SPUNCT	.	O

sîne	DET	er	B-EntityPER
tohter	NOUN	tohter	I-EntityPER
bat	VERB	bat	O
er	PRON	er	O
komen	VERB	komen	O
ze	ADP	zuo	O
tische	NOUN	tisch	B-EntityLOC
:	SPUNCT	:	O

alsus	ADV	alsus	O
hân	AUX	haben	O
ichz	PRON	ichz	O
vernomen	VERB	vernemen	O
.	SPUNCT	.	O

do	ADV	do	O
er	PRON	er	O
die	DET	die	B-EntityPER
maget	NOUN	maget	I-EntityPER
komen	VERB	komen	O
sach	VERB	sach	O
,	PUNCT	,	O
nû	ADV	nû	O
hoeret	VERB	hoeren	O
wie	ADV	wie	O
der	DET	der	B-EntityPER
wirt	NOUN	wirt	I-EntityPER
sprach	VERB	sprechen	O
ze	ADP	zuo	O
der	DET	der	B-EntityPER
schoenen	NOUN	schoenen	I-EntityPER
Lîâzen	PROPN	Liaze	I-EntityPER
.	SPUNCT	.	O

"	ADV	"	O
dû	PRON	dû	O
solt	AUX	solt	O
din	DET	din	O
küssen	NOUN	küssen	O
lâzen	VERB	lâzen	O
,	PUNCT	,	O
disen	DET	diser	B-EntityPER
ritter	NOUN	ritter	I-EntityPER
,	PUNCT	,	O
biut	VERB	bieten	O
im	PRON	er	O
êre	NOUN	êre	O
:	SPUNCT	:	O

er	PRON	er	O
vert	VERB	varn	O
mit	ADP	mit	O
saelden	ADJ	sælde	O
lêre	NOUN	lêre	O
.	SPUNCT	.	O

ouch	ADV	ouch	O
solt	AUX	solt	O
an	ADP	an	O
iuch	PRON	sie	O
gedinget	VERB	gedingen	O
sîn	PUNCT	sîn	O
daz	SCONJ	daz	O
ir	PRON	sie	O
der	DET	der	B-EntityPER
meide	NOUN	maget	I-EntityPER
ir	DET	sie	O
vingerlîn	NOUN	vingerlîn	O
liezet	VERB	lâzen	O
,	PUNCT	,	O
op	SCONJ	op	O
siz	PRON	siz	O
möhte	AUX	mügen	O
hân	VERB	haben	O
.	SPUNCT	.	O

nûne	ADV	nû	O
hât	AUX	haben	O
sis	PRON	siez	O
niht	PART	niht	O
,	PUNCT	,	O
noch	ADV	noch	O
vürspan	VERB	vürspange	O
:	SPUNCT	:	O

wer	PRON	wer	O
gaebe	VERB	gaebe	O
ir	DET	sie	O
sölhen	ADJ	solich	O
volleist	NOUN	volleisten	O
sô	ADV	sô	O
der	DET	der	B-EntityPER
vrouwen	NOUN	vrouwe	I-EntityPER
in	ADP	in	O
dem	DET	der	B-EntityLOC
vôreist	NOUN	vôreist	I-EntityLOC
?	SPUNCT	?	O

diu	PRON	die	O
het	AUX	het	O
etswen	PRON	eteswer	O
von	ADP	von	O
dem	DET	der	O
sie	PRON	sie	O
enpfienc	VERB	enphâhen	O
daz	SCONJ	daz	O
iu	PRON	sie	O
zenpfâhen	ADV	zemphâhen	O
sît	ADV	sît	O
